timestamp,band,channel,center_hz,sample_rate,nsamp,rel_power_dbfs
1756600715,5GHz,36,5180000000,20000000,0,NaN
1756600715,5GHz,40,5200000000,20000000,0,NaN
1756600715,5GHz,44,5220000000,20000000,0,NaN
1756600715,5GHz,48,5240000000,20000000,0,NaN
